"gnd_id","call_count","avg_call_duration","nighttime_call_count","avg_nighttime_call_duration","incoming_call_count","avg_incoming_call_duration","radius_of_gyration","unique_tower_count","spatial_entropy","avg_call_count_per_contact","avg_call_duration_per_contact","contact_count","social_entropy"
7218025,836.607142216457,137.591063186703,68.8616900165823,190.481029898259,381.853274969889,139.335086266145,24.1910158709246,25.2215142203877,0.358705667663259,10.0066709514814,1658.01662783012,77.0867993992587,0.565389899656642
7218030,839.21490917775,137.506536286718,69.1327318717794,190.005257316063,384.51430896666,139.416850901124,24.0751869819552,25.0091398876016,0.359479088788654,10.0879137132282,1673.36192253705,76.8788124162109,0.565032075630791
7218035,824.208150470219,137.049228922265,68.2307210031348,189.536829937804,375.603761755486,138.816771366705,24.0851264811166,24.8915360501567,0.356497094481233,9.98537403744687,1655.75344128028,76.1849529780564,0.565706506885483
7218040,824.208150470219,137.049228922265,68.2307210031348,189.536829937804,375.603761755486,138.816771366705,24.0851264811166,24.8915360501567,0.356497094481233,9.98537403744687,1655.75344128028,76.1849529780564,0.565706506885483
7218045,810.982450667078,135.702762994738,66.0055172955881,185.923607747721,370.53024489791,137.579353065202,23.5994490291046,24.2273968327144,0.361153947486825,9.763692701111,1603.38025179966,76.222259962697,0.570888763742693
7218050,752.57433422433,134.131541564864,59.5700291092309,180.323368794556,344.728160455163,136.360070819751,22.7213537839845,22.5985547314732,0.374747450331196,9.21870749764519,1501.57500828487,74.4554676475824,0.579811417382017
7218055,811.260351819664,136.521857486744,66.665302592246,187.871498589133,370.023002697582,138.372723209348,23.8386248256249,24.4770801133016,0.359795842821212,9.84679920630486,1627.88571886629,75.8723488332093,0.56825596676527
7218060,685.0550996483,131.381443532565,51.4067995310668,171.639120533193,315.626025791325,134.044480932101,21.4359149581377,20.4372801875733,0.391949522233939,8.49607759105504,1356.25244515003,72.8253223915592,0.593106154566204
7218065,685.0550996483,131.381443532565,51.4067995310668,171.639120533193,315.626025791325,134.044480932101,21.4359149581377,20.4372801875733,0.391949522233939,8.49607759105504,1356.25244515003,72.8253223915592,0.593106154566204
7218070,691.651114747424,131.153016968511,51.8189323158492,171.310801675337,318.854895043938,133.788336507642,21.4175632210899,20.5002419055062,0.391061212463931,8.51736044704315,1355.73712106967,73.2040287544791,0.593393868307396
7218075,825.358690251634,133.65937940368,62.1540323812416,179.997073094189,381.625695137212,134.860042116889,22.4070847715041,24.1780036007186,0.363889674299723,9.07778592818496,1432.25629783228,80.3070204710992,0.58470830710973
7218080,685.0550996483,131.381443532565,51.4067995310668,171.639120533193,315.626025791325,134.044480932101,21.4359149581377,20.4372801875733,0.391949522233939,8.49607759105504,1356.25244515003,72.8253223915592,0.593106154566204
