HOME_TOWER_ID,CALL_COUNT,AVG_CALL_DURATION,NIGHTTIME_CALL_COUNT,AVG_NIGHTTIME_CALL_DURATION,INCOMING_CALL_COUNT,AVG_INCOMING_CALL_DURATION,RADIUS_OF_GYRATION,UNIQUE_TOWER_COUNT,SPATIAL_ENTROPY,AVG_CALL_COUNT_PER_CONTACT,AVG_CALL_DURATION_PER_CONTACT,CONTACT_COUNT,SOCIAL_ENTROPY
28135,2708.6893804257343,124.82365107432621,214.45546438339875,178.80456655383034,1243.3124033773338,122.03961008231852,24.948237338938206,72.42228564633132,0.4221247320065327,12.205584018026613,1719.051410735033,205.68938042573433,0.6226912368170943
27884,2871.6506738544476,123.78578661158699,240.5591644204852,182.35114974727873,1347.5382749326145,123.60734224339522,35.81827879616829,66.38618598382749,0.3974754061469532,12.702353174454634,1779.7874289134445,201.9010781671159,0.6234443568874156
41157,1959.040338419701,96.39450206471592,173.89711436772927,132.9184792790564,997.7310772019943,90.54706497331946,21.96535853917781,27.004079166037165,0.3171580934558984,12.152113291049009,1157.7220527109607,140.7618975676084,0.6409205840231786
26005,1890.208946772367,108.49902029638912,95.8882597206493,153.036981918884,900.5728576821442,111.37242573297458,19.548654022624984,36.34050585126463,0.4161297483729188,12.757479714998716,1622.250542401609,138.2750094375236,0.5967212426853828
32558,1981.259018524537,113.67231598594888,145.52908677283068,158.56803974633752,936.1819954501137,113.8530285003139,23.141931530063612,35.50373740656484,0.2846295217949268,12.242708325652293,1532.7580122116356,147.59051023724408,0.5938177536422224
46538,1344.7645502645503,119.40018836432475,85.13650793650794,163.8611967643207,632.773544973545,118.58268680516402,17.44353202824347,36.22857142857143,0.39893113545949505,10.826650839568796,1449.6376581747086,109.46560846560847,0.5866528979714986
36067,1928.3821205821205,118.47855845980132,131.44532224532225,165.06745918229421,881.1051975051975,117.65710926021356,25.595328179331798,41.867359667359665,0.37236888157468995,11.557692519339511,1590.1377456283547,150.06569646569648,0.5811005315080119
28675,2163.767439152207,99.72763810211701,139.92581809712357,133.63587029227878,1026.1065564224991,101.10670636143055,14.684335644538898,43.73820892046116,0.35727654818233956,13.467305554496454,1455.6446996426253,150.92872947478747,0.601819814307642
10096,1753.7641287284143,111.94211519014058,122.77315541601256,149.88109752740948,829.0419937205652,115.40690311659107,18.437412925744685,40.03649921507064,0.36068549428865826,11.674384751512301,1427.1592813167747,138.48390894819465,0.5954373642158872
58744,1323.01714731099,135.60736732048534,107.87529228371005,178.66189909793877,558.9415432579891,128.48428432677343,32.13428779543989,30.886983632112237,0.37689298843511015,10.594997445688156,1729.8269147797434,107.56897895557287,0.5793219812273666
29912,2402.579723502304,117.21222647691657,160.10691244239632,165.29842291714823,1123.7511520737328,121.93312347422942,17.197112489846166,69.78248847926267,0.4118663181588361,13.423080436870634,1765.7116033468008,166.54285714285714,0.5973026978877135
