gnd_id,distance_waterways
"2106230",7552.80628866852
"2106225",6244.69287778183
"2106125",10671.7238502208
"2106255",10434.865985449
"2106260",9585.22400069425
"2106180",11334.4949964942
"2106065",7630.71179693197
"2106035",7870.19997874983
"2106060",6634.00543690099
"2106045",6871.45226192193
"2106020",8006.92086780201
"2106040",7460.40999462177
"2103285",7894.63825123943
"2103290",8523.60190896069
"2103240",10595.8652506012
"2103325",8165.17142140114
"2103330",8165.01710660498
"2103335",8673.61716523891
"2103130",11589.2887890358
"2103120",11930.8923559637
"2103200",10017.965817791
"2103190",8687.25372215921
"2103195",9959.11927615179
"2103050",11212.6268275354
"2103045",11700.1908828933
"2103090",10709.9525037489
"2103235",10837.4305320518
"2103105",11609.2884041533
"2103055",10467.9662221071
"2103255",9234.66277152754
