gnd_id,distance_roadways_motorway,distance_roadways_trunk,distance_roadways_primary,distance_roadways_secondary,distance_roadways_tertiary
"6157035",69002.2474723081,1577.9653231936,1577.9653231936,387.792385254886,387.792385254886
"6163010",87676.8983203245,2530.77325447818,2530.77325447818,2530.77325447818,2530.77325447818
"6163005",86505.425456428,1206.71714121393,1206.71714121393,1206.71714121393,1206.71714121393
"6130255",75796.320360702,3360.44714644004,3360.44714644004,990.15151461374,0
"6124250",80733.2350059328,2588.85560818502,2588.85560818502,2469.37693881373,2469.37693881373
"6115050",81928.3451571917,6442.45355186328,6442.45355186328,6442.45355186328,1759.22387226932
"6127230",91202.5204415577,12032.8237201199,9798.39507344828,0,0
"6115045",80876.4184438489,4075.76487875385,4075.76487875385,4075.76487875385,4075.76487875385
"6124055",88057.1946692677,2368.34797877568,2368.34797877568,0,0
"6157010",69514.9357791924,3092.58716892832,3092.58716892832,184.897424909887,184.897424909887
"6163155",78801.7381994453,3216.4708437789,3216.4708437789,0,0
"6109120",99757.7118063508,10031.8445546902,0,0,0
"6112055",90898.7723132004,981.454535984659,981.454535984659,501.635200949275,0
"6136005",69663.8149115877,819.788509736237,819.788509736237,819.788509736237,819.788509736237
"6136010",70212.1422987777,1372.48908575174,1372.48908575174,1372.48908575174,1372.48908575174
"6136020",71362.3917614726,1008.59125374787,1008.59125374787,1008.59125374787,0
"6112045",88176.0318659227,6671.45421519833,6671.45421519833,4089.55856827998,0
"6136030",73613.2426630693,0,0,0,0
"6136035",74861.1713447844,824.09126330699,824.09126330699,824.09126330699,0
"6181050",48577.6662437931,12181.8481525087,12181.8481525087,0,0
"6112030",92958.7115809649,2.95159679029994,2.95159679029994,0.757223920244351,0
"6187355",54012.9532268402,1607.10511094275,1607.10511094275,1607.10511094275,1607.10511094275
"6112025",93936.0691203819,0,0,0,0
"6109155",94655.6653522297,5183.51783204131,1668.53989535519,1668.53989535519,0
"6181045",49372.4315937376,12065.1798626576,12065.1798626576,399.630258608913,0
"6112050",89687.7192069596,3710.67217946216,3710.67217946216,1512.27346707504,0
"6187330",51884.0733188197,0,0,0,0
"6187370",51282.7343205402,0,0,0,0
"6187295",52283.8922898333,13.6643124436211,13.6643124436211,13.6643124436211,0
"6169145",46098.5722376353,15272.309858258,13416.283516636,0,0
"6145030",57288.4562916957,9166.49194001464,9166.49194001464,1896.10688902957,1896.10688902957
"6175150",31322.3866404197,6472.54962720632,6472.54962720632,528.71354956968,528.71354956968
"6172280",39880.3163932724,20850.4743112425,13140.1927421033,0,0
"6175175",33870.6014699985,10980.3782023937,10980.3782023937,535.799932520323,535.799932520323
"6181025",51126.7036133062,10198.6311011936,10198.6311011936,705.305981089406,705.305981089406
"6163045",86068.6194568779,2041.81864194437,2041.81864194437,2041.81864194437,1650.83933582981
"6130210",83259.1388775798,0,0,0,0
"6178415",26862.7028492321,13413.508472683,4363.70728360691,69.6761519171487,69.6761519171487
"6178005",27485.3246658927,3546.54307673859,3546.54307673859,1002.77994458924,0
"6130250",77925.0462265358,1882.71966010226,1882.71966010226,0,0
"6184220",39485.4425348163,3295.07276219188,3295.07276219188,153.385143315815,153.385143315815
"6187125",55422.0059767309,0,0,0,0
"6187090",55068.0943850876,562.967157896014,562.967157896014,562.967157896014,562.967157896014
"6145075",54280.2790076417,13135.787244433,10216.7134885834,524.642730690593,524.642730690593
"6145095",56933.260413166,9943.52869002924,9943.52869002924,0,0
"6145055",51862.3556061437,17656.584670174,3606.60876966395,788.764692272971,788.764692272971
"6142135",48265.5951856848,8476.29008479899,2988.84310780643,0,0
"6184260",36636.646962,3592.46678348351,3592.46678348351,2298.55325022687,0
"6160235",72198.6005705577,463.459642346622,463.459642346622,463.459642346622,463.459642346622
"6184270",39048.8977952906,2284.40424889393,2284.40424889393,279.478062711799,0
"6184255",35030.7711913347,5573.55855645497,5179.09653435851,2163.01542889599,0
"6151045",65212.3734610644,360.606165963978,360.606165963978,360.606165963978,360.606165963978
"6163145",80386.150925194,2700.30481462961,2700.30481462961,0,0
"6149075",54609.5460291426,9124.96417320157,9124.96417320157,0,0
"6163135",83067.0249856501,4815.57697823521,4815.57697823521,1331.30415378319,1331.30415378319
"6149105",60122.2527076913,3498.56445682706,3498.56445682706,0,0
"6149120",63090.6635340612,0,0,0,0
"6154220",59922.3593432581,815.093279328382,815.093279328382,0,0
"6151070",66155.3195859393,1231.0840788496,1231.0840788496,1231.0840788496,1231.0840788496
"6145100",57318.3093272437,8065.43138961834,8065.43138961834,0,0
"6142090",51549.0900747349,14615.6034281167,2501.04164867551,959.281894748496,959.281894748496
"6178295",22254.0801371179,5979.80979006137,5979.80979006137,2551.84850212061,391.230433609927
"6145125",61599.677775914,4440.54057500562,4440.54057500562,1049.86703325478,592.787681059585
"6184085",41462.3269471428,6119.33297426649,6119.33297426649,1165.89436127716,516.334826143333
"6178240",30338.8934007189,15151.0478077332,2714.96109069018,1489.1952821174,0
"6184120",44362.2594941792,3569.58274642228,3569.58274642228,90.5786584053808,90.5786584053808
"6181235",34879.3551438525,10516.9440463684,895.497315104105,0,0
"6136045",73359.5557307231,0,0,0,0
"6136040",74218.293355075,1796.03695508495,1796.03695508495,1796.03695508495,423.436432146525
"6145025",58272.8056493324,8071.11642668973,8071.11642668973,236.192343934966,236.192343934966
"6184055",44155.4381744749,4993.84358106378,4993.84358106378,79.1513904718591,79.1513904718591
"6145040",56383.6584825565,11408.9897016403,11263.5806093476,2031.5951352385,2031.5951352385
"6109115",98240.2056241196,11493.7327340409,0,0,0
"6145060",53248.9248740342,15899.3221649583,5515.87187050001,1506.77759443428,1506.77759443428
"6142075",50766.4903252424,8528.40628902924,2606.32913842241,1270.74960248592,1270.74960248592
"6149025",64280.8693660564,0,0,0,0
"6133015",76924.1187542468,6063.98191219474,6063.98191219474,3602.60701372148,3474.99054173763
"6151030",66537.6201682668,1288.81945386928,1288.81945386928,455.623695195577,455.623695195577
